0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:00 +0530] "PUT /savvydude/cart/removeCartItem/6 HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:00 +0530] "GET /savvydude/cart/getCart/2 HTTP/1.1" 200 294
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:00 +0530] "GET /savvydude/cart/Resources/images/12.png HTTP/1.1" 200 38399
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:07 +0530] "GET /savvydude/all/product/getAllProducts HTTP/1.1" 200 15296
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:07 +0530] "GET /savvydude/all/product/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:07 +0530] "GET /savvydude/all/product/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:07 +0530] "GET /savvydude/all/product/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:07 +0530] "GET /savvydude/all/product/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:07 +0530] "GET /savvydude/all/product/Resources/images/5.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:07 +0530] "GET /savvydude/all/product/Resources/images/11.png HTTP/1.1" 200 235364
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:07 +0530] "GET /savvydude/all/product/Resources/images/12.png HTTP/1.1" 200 38399
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:18 +0530] "GET /savvydude/all/product/viewproduct/11 HTTP/1.1" 200 11621
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:18 +0530] "GET /savvydude/all/product/viewproduct/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:18 +0530] "GET /savvydude/Resources/js/controller.js HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:18 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:18 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:23 +0530] "PUT /savvydude/cart/addCartItem/11 HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:23 +0530] "PUT /savvydude/cart/addCartItem/11 HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:28 +0530] "GET /savvydude/cart/getCartId HTTP/1.1" 200 14607
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:28 +0530] "GET /savvydude/cart/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:28 +0530] "GET /savvydude/Resources/js/controller.js HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:28 +0530] "GET /savvydude/cart/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:29 +0530] "GET /savvydude/cart/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:29 +0530] "GET /savvydude/cart/Resources/images/%7B%7BcartItem.product.pId%20%7D%7D.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:29 +0530] "GET /savvydude/cart/Resources/images/%7B%7BcartItem.product.pId%20%7D%7D.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:29 +0530] "GET /savvydude/cart/getCart/2 HTTP/1.1" 200 751
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:29 +0530] "GET /savvydude/cart/Resources/images/12.png HTTP/1.1" 200 38399
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:29 +0530] "GET /savvydude/cart/Resources/images/11.png HTTP/1.1" 200 235364
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:34 +0530] "PUT /savvydude/cart/removeCartItem/9 HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:34 +0530] "GET /savvydude/cart/getCart/2 HTTP/1.1" 200 523
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:34 +0530] "GET /savvydude/cart/Resources/images/12.png HTTP/1.1" 200 38399
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:34 +0530] "GET /savvydude/cart/Resources/images/11.png HTTP/1.1" 200 235364
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:39 +0530] "GET /savvydude/home HTTP/1.1" 200 15545
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:39 +0530] "GET /savvydude/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:39 +0530] "GET /savvydude/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:39 +0530] "GET /savvydude/Resources/css/index.css HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:40 +0530] "GET /savvydude/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:40 +0530] "GET /savvydude/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:40 +0530] "GET /savvydude/Resources/images/cr1.jpg HTTP/1.1" 200 16148
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:40 +0530] "GET /savvydude/Resources/images/cr2.jpg HTTP/1.1" 200 60369
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:40 +0530] "GET /savvydude/Resources/images/cr3.jpg HTTP/1.1" 200 32779
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:40 +0530] "GET /savvydude/Resources/images/p1.jpg HTTP/1.1" 200 21032
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:40 +0530] "GET /savvydude/Resources/images/p2.jpg HTTP/1.1" 200 27309
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:40 +0530] "GET /savvydude/Resources/images/p4.jpg HTTP/1.1" 200 34084
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:40 +0530] "GET /savvydude/Resources/images/p6.jpg HTTP/1.1" 200 51237
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:40 +0530] "GET /savvydude/Resources/images/p8.jpg HTTP/1.1" 200 62528
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:40 +0530] "GET /savvydude/Resources/images/p9.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:40 +0530] "GET /savvydude/Resources/images/pp1.jpg HTTP/1.1" 200 136538
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:40 +0530] "GET /savvydude/Resources/images/pp2.jpg HTTP/1.1" 200 23165
0:0:0:0:0:0:0:1 - - [20/Mar/2017:09:56:40 +0530] "GET /savvydude/Resources/images/pp3.jpg HTTP/1.1" 200 31720
0:0:0:0:0:0:0:1 - - [20/Mar/2017:10:08:57 +0530] "GET /savvydude/j_spring_security_logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Mar/2017:10:08:57 +0530] "GET /savvydude/login?logout HTTP/1.1" 200 16140
0:0:0:0:0:0:0:1 - - [20/Mar/2017:10:08:57 +0530] "GET /savvydude/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [20/Mar/2017:10:08:57 +0530] "GET /savvydude/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [20/Mar/2017:10:08:57 +0530] "GET /savvydude/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [20/Mar/2017:10:08:57 +0530] "GET /savvydude/Resources/images/banner2.png HTTP/1.1" 200 62135
